date,open,high,low,close,volume
2012-01-03,24.235000610351562,24.264999389648438,23.524999618530273,23.645000457763672,5587600
2012-01-04,23.645000457763672,24.190000534057617,23.524999618530273,23.809999465942383,5613800
2012-01-05,24.024999618530273,25.299999237060547,23.875,25.209999084472656,10055800
2012-01-06,25.235000610351562,25.459999084472656,25.059999465942383,25.3700008392334,4871800
2012-01-09,25.415000915527344,25.420000076293945,25.09000015258789,25.190000534057617,4782800
2012-01-10,25.389999389648438,25.399999618530273,25.010000228881836,25.155000686645508,5283800
2012-01-11,25.184999465942383,25.395000457763672,25.114999771118164,25.350000381469727,3297800
2012-01-12,25.405000686645508,25.625,25.360000610351562,25.575000762939453,3638200
2012-01-13,25.489999771118164,25.7450008392334,25.424999237060547,25.575000762939453,2990600
2012-01-17,25.80500030517578,26.030000686645508,25.68000030517578,25.829999923706055,3670400
2012-01-18,25.799999237060547,25.934999465942383,25.6299991607666,25.7450008392334,3894600
2012-01-19,25.81999969482422,25.8700008392334,25.200000762939453,25.565000534057617,6485000
2012-01-20,25.510000228881836,25.815000534057617,25.485000610351562,25.764999389648438,4725600
2012-01-23,25.81999969482422,25.885000228881836,25.579999923706055,25.854999542236328,2956200
2012-01-24,25.78499984741211,26.049999237060547,25.780000686645508,26.010000228881836,4256000
2012-01-25,25.920000076293945,26.235000610351562,25.860000610351562,26.190000534057617,3601600
2012-01-26,26.354999542236328,26.354999542236328,25.760000228881836,25.815000534057617,5338800
2012-01-27,25.809999465942383,25.899999618530273,25.420000076293945,25.545000076293945,4649200
2012-01-30,25.420000076293945,25.5,25.1299991607666,25.350000381469727,4489600
2012-01-31,25.450000762939453,25.5,25.03499984741211,25.40999984741211,4301600
2012-02-01,25.5049991607666,25.81999969482422,25.485000610351562,25.614999771118164,4506400
2012-02-02,26.020000457763672,26.264999389648438,25.545000076293945,25.594999313354492,5722000
2012-02-03,25.94499969482422,26.15999984741211,25.69499969482422,25.8799991607666,5068400
2012-02-06,25.81999969482422,25.829999923706055,25.454999923706055,25.65999984741211,4302600
2012-02-07,25.6200008392334,26.040000915527344,25.6200008392334,25.985000610351562,3314800
2012-02-08,25.975000381469727,26.104999542236328,25.655000686645508,25.81999969482422,2958800
2012-02-09,25.80500030517578,25.959999084472656,25.735000610351562,25.93000030517578,2585200
2012-02-10,25.700000762939453,25.985000610351562,25.59000015258789,25.975000381469727,2243400
2012-02-13,26.075000762939453,26.1200008392334,25.690000534057617,25.969999313354492,3483200
2012-02-14,25.834999084472656,25.989999771118164,25.735000610351562,25.950000762939453,3053000
2012-02-15,25.950000762939453,26.0,25.485000610351562,25.614999771118164,2772800
2012-02-16,25.729999542236328,26.0,25.68000030517578,25.790000915527344,2632800
2012-02-17,25.75,26.014999389648438,25.625,25.915000915527344,4135000
2012-02-21,25.959999084472656,26.100000381469727,25.875,26.024999618530273,3330000
2012-02-22,26.079999923706055,26.809999465942383,26.079999923706055,26.469999313354492,5200400
2012-02-23,26.520000457763672,26.655000686645508,26.344999313354492,26.344999313354492,3716000
2012-02-24,26.34000015258789,26.489999771118164,26.260000228881836,26.395000457763672,2116600
2012-02-27,26.299999237060547,26.645000457763672,26.190000534057617,26.545000076293945,2895400
2012-02-28,26.510000228881836,26.854999542236328,26.415000915527344,26.795000076293945,4049000
2012-02-29,26.719999313354492,26.75,26.559999465942383,26.665000915527344,3679400
2012-03-01,27.110000610351562,27.135000228881836,26.899999618530273,27.125,3395800
2012-03-02,27.110000610351562,27.1299991607666,26.815000534057617,26.950000762939453,3907400
2012-03-05,26.84000015258789,27.524999618530273,26.7549991607666,27.46500015258789,4351400
2012-03-06,27.31999969482422,27.489999771118164,27.30500030517578,27.364999771118164,3399600
2012-03-07,27.354999542236328,27.559999465942383,27.104999542236328,27.46500015258789,2441000
2012-03-08,27.610000610351562,27.80500030517578,27.56999969482422,27.68000030517578,2251400
2012-03-09,27.795000076293945,28.110000610351562,27.709999084472656,27.989999771118164,1970200
2012-03-12,28.200000762939453,28.34000015258789,28.049999237060547,28.30500030517578,3525200
2012-03-13,28.459999084472656,28.530000686645508,28.200000762939453,28.475000381469727,4013600
2012-03-14,28.575000762939453,28.600000381469727,28.184999465942383,28.28499984741211,4096600
2012-03-15,28.100000381469727,28.354999542236328,27.354999542236328,28.174999237060547,8463800
2012-03-16,28.084999084472656,28.43000030517578,27.790000915527344,27.895000457763672,5293000
2012-03-19,27.80500030517578,28.059999465942383,27.7549991607666,27.854999542236328,2882600
2012-03-20,27.829999923706055,28.559999465942383,27.790000915527344,28.415000915527344,4575800
2012-03-21,28.5,28.795000076293945,28.385000228881836,28.690000534057617,3992800
2012-03-22,28.434999465942383,28.670000076293945,28.375,28.614999771118164,2233600
2012-03-23,28.5,28.600000381469727,28.059999465942383,28.55500030517578,2798000
2012-03-26,28.770000457763672,29.389999389648438,28.7549991607666,29.3799991607666,4958600
2012-03-27,29.44499969482422,29.524999618530273,29.28499984741211,29.5,3543000
2012-03-28,29.4950008392334,29.674999237060547,29.155000686645508,29.670000076293945,5550000
2012-03-29,29.655000686645508,29.65999984741211,29.190000534057617,29.375,4204800
2012-03-30,29.4950008392334,29.5049991607666,28.975000381469727,29.049999237060547,4371000
2012-04-02,29.110000610351562,29.420000076293945,29.110000610351562,29.264999389648438,4751800
2012-04-03,29.225000381469727,29.40999984741211,29.049999237060547,29.200000762939453,4378600
2012-04-04,29.045000076293945,29.30500030517578,29.0,29.184999465942383,3726800
2012-04-05,29.719999313354492,30.010000228881836,29.155000686645508,29.905000686645508,7372800
2012-04-09,29.469999313354492,29.700000762939453,29.264999389648438,29.600000381469727,4628000
2012-04-10,29.40999984741211,29.545000076293945,28.479999542236328,28.594999313354492,6414800
2012-04-11,28.764999389648438,29.184999465942383,28.700000762939453,29.075000762939453,3301000
2012-04-12,29.235000610351562,29.799999237060547,29.155000686645508,29.524999618530273,4045400
2012-04-13,29.53499984741211,29.81999969482422,29.389999389648438,29.530000686645508,3631800
2012-04-16,29.55500030517578,29.635000228881836,29.21500015258789,29.610000610351562,4026600
2012-04-17,29.69499969482422,29.985000610351562,29.489999771118164,29.850000381469727,4399200
2012-04-18,29.780000686645508,30.270000457763672,29.674999237060547,30.170000076293945,3828800
2012-04-19,30.09000015258789,30.2450008392334,29.78499984741211,29.959999084472656,3133200
2012-04-20,30.104999542236328,30.155000686645508,29.8700008392334,30.014999389648438,3968600
2012-04-23,29.895000457763672,29.90999984741211,29.5,29.850000381469727,3115800
2012-04-24,29.889999389648438,30.06999969482422,29.354999542236328,29.65999984741211,2954600
2012-04-25,29.795000076293945,30.25,29.760000228881836,30.2450008392334,2936200
2012-04-26,30.149999618530273,30.739999771118164,30.03499984741211,30.584999084472656,2569400
2012-04-27,30.75,31.274999618530273,30.635000228881836,31.110000610351562,2461000
2012-04-30,31.100000381469727,31.100000381469727,30.524999618530273,30.75,4271400
2012-05-01,30.790000915527344,31.540000915527344,30.75,31.229999542236328,4042000
2012-05-02,31.184999465942383,31.969999313354492,31.075000762939453,31.924999237060547,4784800
2012-05-03,31.8799991607666,32.39500045776367,31.684999465942383,31.854999542236328,5244200
2012-05-04,31.649999618530273,31.940000534057617,31.190000534057617,31.219999313354492,3856000
