date,open,high,low,close,volume
2019-05-23,14.0,16.898000717163086,10.199999809265137,11.1899995803833,1718600
2019-05-24,11.199999809265137,11.800000190734863,10.819999694824219,11.25,313000
2019-05-28,11.25,11.649999618530273,10.640000343322754,11.390000343322754,174000
2019-05-29,11.579999923706055,11.949999809265137,10.890999794006348,11.949999809265137,151300
2019-05-30,11.949999809265137,12.069999694824219,11.199999809265137,11.539999961853027,120000
2019-05-31,11.359999656677246,12.109999656677246,11.199999809265137,11.869999885559082,73900
2019-06-03,12.069999694824219,12.630000114440918,11.40999984741211,11.600000381469727,141700
2019-06-04,11.5,12.050000190734863,11.5,11.859999656677246,60300
2019-06-05,11.600000381469727,11.890000343322754,11.510000228881836,11.699999809265137,34000
2019-06-06,11.715999603271484,11.890000343322754,11.446999549865723,11.479999542236328,35500
2019-06-07,11.59000015258789,11.59000015258789,9.100000381469727,10.520000457763672,254000
2019-06-10,10.539999961853027,11.210000038146973,9.609999656677246,10.760000228881836,133100
2019-06-11,10.819999694824219,11.229999542236328,9.8100004196167,11.119999885559082,30300
2019-06-12,11.0,11.729999542236328,10.654999732971191,10.789999961853027,64800
2019-06-13,10.739999771118164,11.0,10.51099967956543,10.649999618530273,20400
2019-06-14,10.619999885559082,10.930000305175781,9.850000381469727,10.819999694824219,42400
2019-06-17,10.819999694824219,11.399999618530273,10.687000274658203,10.920000076293945,61500
2019-06-18,10.989999771118164,11.130000114440918,10.864999771118164,10.899999618530273,31300
2019-06-19,10.803999900817871,11.079999923706055,10.010000228881836,10.739999771118164,15600
2019-06-20,10.4399995803833,10.779999732971191,9.958000183105469,10.470000267028809,73900
2019-06-21,10.380000114440918,11.059000015258789,9.520000457763672,9.579999923706055,72700
2019-06-24,9.5,10.609999656677246,9.03499984741211,9.970000267028809,48100
2019-06-25,10.0,10.66100025177002,9.600000381469727,9.869999885559082,25100
2019-06-26,9.899999618530273,10.350000381469727,9.8100004196167,9.8100004196167,9400
2019-06-27,9.899999618530273,10.180000305175781,9.822999954223633,10.0600004196167,9100
2019-06-28,10.079999923706055,10.36299991607666,9.611000061035156,9.960000038146973,38500
2019-07-01,10.079999923706055,10.307999610900879,8.960000038146973,9.600000381469727,49400
2019-07-02,9.609999656677246,9.710000038146973,8.75,9.100000381469727,36700
2019-07-03,9.100000381469727,9.416000366210938,8.619999885559082,8.619999885559082,26300
2019-07-05,8.699999809265137,9.119999885559082,8.0,8.010000228881836,66200
2019-07-08,8.0600004196167,8.460000038146973,7.949999809265137,8.149999618530273,43300
2019-07-09,8.109999656677246,8.182999610900879,7.610000133514404,7.880000114440918,41300
2019-07-10,7.880000114440918,8.390000343322754,7.710000038146973,7.769999980926514,33100
2019-07-11,7.800000190734863,8.319999694824219,7.800000190734863,8.039999961853027,34200
2019-07-12,8.109999656677246,8.75,8.053000450134277,8.600000381469727,38700
2019-07-15,8.699999809265137,8.800000190734863,8.029999732971191,8.289999961853027,19200
2019-07-16,8.1899995803833,8.470000267028809,8.0,8.020000457763672,15900
2019-07-17,8.039999961853027,8.199999809265137,7.71999979019165,7.96999979019165,12300
2019-07-18,7.710000038146973,8.199999809265137,7.710000038146973,7.829999923706055,18900
2019-07-19,7.880000114440918,8.715999603271484,7.300000190734863,7.829999923706055,28400
2019-07-22,7.849999904632568,8.25,6.809999942779541,7.210000038146973,23400
2019-07-23,7.25,7.802999973297119,6.690000057220459,6.820000171661377,27900
2019-07-24,6.699999809265137,7.313000202178955,6.699999809265137,6.800000190734863,19500
2019-07-25,6.809999942779541,7.019999980926514,6.677999973297119,6.71999979019165,12500
2019-07-26,7.0,7.0,6.699999809265137,6.769999980926514,13400
2019-07-29,6.949999809265137,7.170000076293945,6.800000190734863,7.119999885559082,18200
2019-07-30,7.070000171661377,7.199999809265137,6.803999900817871,6.900000095367432,9900
2019-07-31,6.820000171661377,7.199999809265137,6.820000171661377,7.110000133514404,13400
